sku_id,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
3037,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,37500,9,6,33800,340,FALSE,340
3038,Personal Care,Gillette Mach 3 Turbo Cartridges,64900,10,6,57800,232,FALSE,4
3039,Personal Care,TRESemme Smooth And Shine Conditioner,21000,13,1,18200,190,FALSE,190
3040,Personal Care,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,FALSE,2
3041,Personal Care,Himalaya Baby Lotion,30000,12,1,26400,400,FALSE,400
3042,Personal Care,Old Spice Lime Lather Shaving Cream,7500,0,6,7500,70,FALSE,70
3043,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,14000,10,6,12600,70,FALSE,70
3044,Personal Care,Colgate Toothpaste For Kids Motu Oatlu,9300,0,6,9300,80,FALSE,80
3045,Personal Care,Pantene Total Damage Care Shampoo,12000,0,6,12000,180,FALSE,180
3046,Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,10000,10,6,9000,25,FALSE,25
3047,Personal Care,Savlon Moisture Shield Hand Wash,6900,0,5,6900,200,FALSE,200
3048,Personal Care,Pampers Active Baby Diapers New Born Extra Small,36000,10,6,32400,24,FALSE,24
3049,Personal Care,Himalaya Anti Dandruff Shampoo,26000,18,1,21300,400,FALSE,400
3050,Personal Care,Himalaya Anti Hair Fall Shampoo,49000,25,4,36700,700,FALSE,700
3051,Personal Care,Johnson's Baby Oil,20000,0,6,20000,200,FALSE,200
3052,Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,32500,0,4,32500,400,FALSE,400
3053,Personal Care,L'Oreal Paris Dream Lengths Conditioner,19900,0,1,19900,193,FALSE,193
3054,Personal Care,Nivea Soft Light Moisturizing Cream,18500,15,6,15700,100,FALSE,100
3055,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,FALSE,60
3056,Personal Care,Palmolive Feel The Massage Shower Gel,24900,20,6,19900,250,FALSE,250
3057,Personal Care,L'Oreal Paris Dream Lengths Conditioner,20900,0,3,20900,193,FALSE,193
3058,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500,6,6,26600,340,FALSE,340
3059,Personal Care,Mamaearth Moisturizing Baby Bath Soap,24900,0,4,24900,150,FALSE,150
3060,Personal Care,Listerine Original Mouthwash,15000,10,6,13500,250,FALSE,250
3061,Personal Care,Himalaya Gentle Baby Shampoo,17000,14,6,14600,200,FALSE,200
3062,Personal Care,Dove Dryness Care Shampoo,26800,5,1,25200,340,FALSE,340
3063,Personal Care,Dove Hair Fall Rescue Shampoo,28000,15,6,23600,340,FALSE,340
3064,Personal Care,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500,9,6,26600,340,FALSE,340
3065,Personal Care,Bombay Shaving Company Defender Razor,34500,0,6,34500,58,FALSE,1
3066,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500,0,1,36500,340,FALSE,340
3067,Personal Care,Himalaya Baby Nourishing Massage Oil,20000,20,2,16000,200,FALSE,250
3068,Personal Care,Himalaya Baby Powder,23500,20,6,18800,400,FALSE,400
3069,Personal Care,Fogg Paradise Fragrant Body Spray For Women ,25000,0,6,25000,150,FALSE,150
3070,Personal Care,Revive Revive Liquid,7100,0,6,7100,200,FALSE,200
3071,Personal Care,Pantene Hairfall Control Conditioner,19000,6,6,17800,200,FALSE,200
3072,Personal Care,Mamaearth Vitamin C Face Toner,39900,0,1,39900,200,FALSE,200
3073,Personal Care,Himalaya Diaper Rash Cream,8000,10,2,7200,20,FALSE,20
3074,Personal Care,Fogg Royal Fragrance Spray,23000,0,4,23000,150,FALSE,120
3075,Personal Care,Dove Pink Rosa Beauty Bathing Bar,24500,9,6,22100,100,FALSE,100
3076,Personal Care,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000,6,4,8400,80,FALSE,80
3077,Personal Care,Dettol Original Liquid Handwash Refill,10900,3,0,10500,750,TRUE,750
3078,Personal Care,Parachute 100% Pure Coconut Oil,12300,0,0,12300,300,TRUE,300
3079,Personal Care,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,TRUE,7
3080,Personal Care,Dabur Gulabari Premium Rose Water,4800,2,0,4700,120,TRUE,120
3081,Personal Care,Parachute Advansed Gold Coconut Hair Oil,21500,9,0,19400,400,TRUE,400
3082,Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,9000,10,0,8100,150,TRUE,150
3083,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,10000,16,0,8400,500,TRUE,100
3084,Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,11500,7,0,10600,75,TRUE,75
3085,Personal Care,Whisper Bindazzz Nights XL + Sanitary Pad,9000,0,0,9000,406,TRUE,7
3086,Personal Care,Whisper Choice Sanitary Pad ,3200,9,0,2900,406,TRUE,7
3087,Personal Care,"Godrej No.1 Bathing Soap, Jasmine",8400,0,0,8400,400,TRUE,100
3088,Personal Care,Gillette Venus Close & Clean Razor ,24900,7,0,23000,58,TRUE,1
3089,Personal Care,Whisper Choice Regular Sanitary Pads,9000,3,0,8700,58,TRUE,20
3090,Personal Care,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200,2,0,4100,406,TRUE,7
3091,Personal Care,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,8200,9,0,7400,27,TRUE,27
3092,Personal Care,Clean & Clear Morning Energy Lemon Face Wash,14500,9,0,13100,100,TRUE,100
3093,Personal Care,Bajaj Almond Drops Hair Oil,6700,10,0,6000,100,TRUE,100
3094,Personal Care,Bajaj Almond Drops Hair Oil Bottle,13000,7,0,12000,200,TRUE,200
3095,Personal Care,Whisper Bindazzz Night Sanitary Pads XL Plus,18500,0,0,18500,870,TRUE,15
3096,Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,11600,0,0,11600,400,TRUE,400
3097,Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900,7,0,36900,26,TRUE,26
3098,Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,16000,35,3,10400,80,FALSE,80
3099,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,2500,0,6,2500,50,FALSE,50
3100,Paan Corner,Colgate Visible White Toothpaste,11500,10,6,10300,100,FALSE,100
3101,Paan Corner,Dettol SKincare Handwash Value Refill,10900,3,6,10500,750,FALSE,750
3102,Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,11500,4,6,11000,750,FALSE,500
3103,Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,12000,10,6,10800,120,FALSE,120
3104,Paan Corner,Lux International Creamy White Soap Bar,3500,2,6,3400,75,FALSE,75
3105,Paan Corner,Colgate Herbal Toothpaste,11400,18,2,9300,200,FALSE,200
3106,Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,22500,24,6,16900,150,FALSE,150
3107,Paan Corner,Dabur Meswak Toothpaste,5800,5,6,5500,100,FALSE,100
3108,Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,10100,5,2,9500,150,FALSE,150
3109,Paan Corner,Indulekha Bhringa Hair Oil,43200,15,6,36700,100,FALSE,100
3110,Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,5000,0,6,5000,58,FALSE,1
3111,Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,7500,0,6,7500,125,FALSE,125
3112,Paan Corner,Vaseline Skin Protecting Jelly,7900,13,6,6800,50,FALSE,50
3113,Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,16600,5,4,15700,375,FALSE,375
3114,Paan Corner,Dettol Intense Cool Soap (B4G1),26000,5,6,24700,625,FALSE,625
3115,Paan Corner,Livon Anti-Frizz Serum,25000,10,3,22500,100,FALSE,100
3116,Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3000,3,3,2900,100,FALSE,125
3117,Paan Corner,Lux International Creamy White Soap Bar,7000,10,6,6300,125,FALSE,125
3118,Paan Corner,Godrej Nupur – 100% Pure Henna (Mehendi),1000,0,6,1000,18,FALSE,18
3119,Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,21300,10,6,19000,110,FALSE,110
3120,Paan Corner,Set Wet Style Vertical Hold Hair Gel,5000,10,4,4500,50,FALSE,50
3121,Paan Corner,"Godrej Expert Rich Crème, Natural Black",3000,0,6,3000,20,FALSE,20
3122,Paan Corner,Nycil Germ Expert Cool Herbal Talc,13000,8,1,11900,150,FALSE,200
3123,Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,3000,0,6,3000,20,FALSE,20
3124,Paan Corner,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,FALSE,50
3125,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,5000,2,1,4900,80,FALSE,80
3126,Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,19900,6,5,18600,375,FALSE,375
3127,Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,8800,6,6,8200,290,FALSE,5
3128,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,16000,10,4,14400,300,FALSE,300
3129,Paan Corner,"Godrej Expert Rich Crème, Dark Brown",3000,0,4,3000,20,FALSE,20
3130,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,18500,15,3,15700,100,FALSE,100
3131,Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,29000,10,6,26100,625,FALSE,625
3132,Paan Corner,Gillette Sensitive Shaving Foam,22500,6,4,21000,418,FALSE,418
3133,Paan Corner,Dove Hair Fall Rescue Shampoo,15000,6,5,14100,180,FALSE,180
3134,Paan Corner,Gillette Mach 3 Mens Razor Blades,49900,7,4,46000,232,FALSE,4
3135,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,19900,20,2,15900,250,FALSE,250
3136,Paan Corner,Godrej Protekt Germ Fighter Handwash,9900,0,6,9900,750,FALSE,750
3137,Paan Corner,Dettol Hand Sanitizer,10000,5,6,9500,200,FALSE,200
3138,Paan Corner,Dabur Amla Hair Oil,8800,0,2,8800,180,FALSE,180
3139,Paan Corner,Dettol Original Liquid Handwash,8900,4,6,8500,200,FALSE,200
3140,Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,19900,0,6,19900,192,FALSE,180
3141,Paan Corner,Patanjali Saundarya Aloe Vera Gel,9000,0,5,9000,150,FALSE,150
3142,Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,19500,10,4,17400,180,FALSE,180
3143,Paan Corner,Clean & Clear Pimple Clearing Face Wash,13000,10,2,11700,80,FALSE,80
3144,Paan Corner,Himalaya Anti Dandruff Shampoo,14000,8,2,12800,200,FALSE,200
3145,Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,FALSE,7
3146,Paan Corner,Savlon Moisture Shield Hand Wash,9900,4,6,9500,750,FALSE,750
3147,Paan Corner,Dove Intense Repair Conditioner,19000,14,6,16200,175,FALSE,80
3148,Paan Corner,Dabur Gulabari Rose Glow Face Cleanse,7500,5,4,7100,100,FALSE,100
3149,Paan Corner,Parachute Jasmine Hair Oil,8200,9,6,7400,190,FALSE,190
3150,Paan Corner,Johnson's Baby Skincare Wipes,7900,6,6,7400,1160,FALSE,20
3151,Paan Corner,Dettol Skincare Liquid Hand Wash,7900,0,6,7900,200,FALSE,200
3152,Paan Corner,Old Spice Original Lather Shaving Cream,7500,9,6,6800,70,FALSE,70
3153,Paan Corner,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,FALSE,50
3154,Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,26500,0,2,26500,396,FALSE,360
3155,Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,16000,11,6,14100,375,FALSE,375
3156,Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,14000,15,6,11900,5,FALSE,4
3157,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,9900,0,3,9900,232,FALSE,4
3158,Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,25000,10,3,22500,30,FALSE,30
3159,Paan Corner,Clinic Plus Strong & Long Health Shampoo,49900,10,3,44900,650,FALSE,650
3160,Paan Corner,Johnson's Baby No More Tears Baby Shampoo,9800,0,5,9800,100,FALSE,100
3161,Paan Corner,Colgate Zig Zag Toothbrush,12000,0,3,12000,348,FALSE,6
3162,Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),18900,0,6,18900,1500,FALSE,1500
3163,Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7500,0,6,7500,40,FALSE,40
3164,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,FALSE,30
3165,Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,8000,0,1,8000,60,FALSE,60
3166,Paan Corner,Axe Pulse Men's Deodorant,21000,0,6,21000,150,FALSE,150
3167,Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,9900,0,6,9900,232,FALSE,4
3168,Paan Corner,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,FALSE,44
3169,Paan Corner,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,FALSE,20
3170,Paan Corner,Axe Dark Temptation Men's Deodorant,21000,7,5,19400,150,FALSE,150
3171,Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,15000,0,4,15000,180,FALSE,180
3172,Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,10500,0,2,10500,175,FALSE,175
3173,Paan Corner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,FALSE,120
3174,Paan Corner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,FALSE,340
3175,Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",18000,0,1,18000,100,FALSE,100
3176,Paan Corner,Origami Aloe Vera Wipes,7500,13,4,6500,25,FALSE,25
3177,Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",19500,10,6,17400,150,FALSE,150
3178,Paan Corner,Gellette Presto Ready Shaver,2000,0,1,2000,58,FALSE,1
3179,Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,FALSE,250
3180,Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,FALSE,4
3181,Paan Corner,Godrej Protekt,9900,0,3,9900,750,FALSE,750
3182,Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,FALSE,120
3183,Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,FALSE,1
3184,Paan Corner,Gillete Mach3 ,26000,10,6,23400,116,FALSE,2
3185,Paan Corner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,FALSE,0
3186,Paan Corner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,FALSE,100
3187,Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,FALSE,150
3188,Paan Corner,"Godrej Expert Rich Crème, Burgundy",3300,0,6,3300,20,FALSE,20
3189,Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,FALSE,4
3190,Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,FALSE,100
3191,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,FALSE,4
3192,Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,FALSE,50
3193,Paan Corner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,FALSE,72
3194,Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,FALSE,28
3195,Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",62000,0,1,62000,172,FALSE,172
3196,Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,FALSE,64
3197,Paan Corner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,FALSE,150
3198,Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,FALSE,100
3199,Paan Corner,Sebamed Cleansing Bar,9900,10,4,8900,100,FALSE,100
3200,Paan Corner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,FALSE,44
3201,Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,FALSE,150
3202,Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",62000,0,6,62000,172,FALSE,172
3203,Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,FALSE,200
3204,Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,14900,0,6,14900,600,FALSE,600
3205,Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,FALSE,180
3206,Paan Corner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,FALSE,20
3207,Paan Corner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,FALSE,72
3208,Paan Corner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,FALSE,196
3209,Paan Corner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,FALSE,100
3210,Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,FALSE,30
3211,Paan Corner,Himalaya Baby Powder,8000,8,4,7300,100,FALSE,100
3212,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,FALSE,250
3213,Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,FALSE,15
3214,Paan Corner,Johnson's Baby Powder,14300,0,6,14300,200,FALSE,200
3215,Paan Corner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,FALSE,125
3216,Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,FALSE,200
3217,Paan Corner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,FALSE,192
3218,Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,FALSE,250
3219,Paan Corner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,FALSE,192
3220,Paan Corner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,FALSE,20
3221,Paan Corner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,FALSE,250
3222,Paan Corner,Himalaya Purifying Neem Face Wash,17000,10,6,15300,150,FALSE,150
3223,Paan Corner,Fem Fairness Naturals Gold Skin Bleach,6500,9,3,5900,24,FALSE,24
3224,Paan Corner,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,FALSE,20
3225,Paan Corner,Dove Dandruff Care Shampoo,15800,6,5,14700,180,FALSE,180
3226,Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,28500,0,5,28500,340,FALSE,240
3227,Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,55000,0,6,55000,159,FALSE,87
3228,Paan Corner,Mamaearth Onion Hair Oil,39900,10,6,35900,150,FALSE,150
3229,Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),55000,0,4,55000,159,FALSE,159
3230,Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,9900,10,6,8900,250,FALSE,250
3231,Paan Corner,Oral-B Extra Soft Bristles Sensitive ,9800,0,4,9800,232,FALSE,4
3232,Paan Corner,Engage M3 Perfume Spray for Men,20000,10,3,18000,120,FALSE,120
3233,Paan Corner,Mamaearth Deeply Nourishing wash for Babies,19900,0,4,19900,200,FALSE,200
3234,Paan Corner,Dettol Original Soap (B4G1),26000,5,6,24700,625,FALSE,625
3235,Paan Corner,Woodward's Gripe Water,7500,0,6,7500,200,FALSE,200
3236,Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",29900,6,5,27900,28,FALSE,28
3237,Paan Corner,Johnson's Baby Soap,7000,0,6,7000,100,FALSE,100
3238,Paan Corner,Engage M4 Perfume Spray For Men,20000,10,6,18000,120,FALSE,120
3239,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,6500,10,4,5800,40,FALSE,40
3240,Paan Corner,Dove Hair Fall Rescue Conditioner,19000,0,4,19000,175,FALSE,175
3241,Paan Corner,Himalaya Anti Hair Fall Shampoo,13000,12,2,11400,200,FALSE,200
3242,Paan Corner,Fiama Peach & Avocado Gel Bar,17600,10,3,15800,375,FALSE,375
3243,Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,12500,0,6,12500,75,FALSE,75
3244,Paan Corner,Fiama Fresh Hand Wash,15000,6,3,14000,400,FALSE,400
3245,Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,9900,10,6,8900,250,FALSE,250
3246,Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),16000,0,5,16000,232,FALSE,4
3247,Paan Corner,Gillette Mach 3 Turbo Razor,34900,6,5,32500,58,FALSE,1
3248,Paan Corner,Himalaya Baby Lotion,16500,12,3,14500,200,FALSE,200
3249,Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,37500,0,1,37500,340,FALSE,180
3250,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,24900,6,6,23400,340,FALSE,340
3251,Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,22500,4,3,21400,250,FALSE,250
3252,Paan Corner,Sebamed Anti - Dandruff Shampoo,60000,10,2,54000,200,FALSE,200
3253,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,FALSE,250
3254,Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",62000,0,6,62000,172,FALSE,172
3255,Paan Corner,Himalaya Gentle Baby Bath,16500,9,6,15000,200,FALSE,200
3256,Paan Corner,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",55000,0,4,55000,160,FALSE,159
3257,Paan Corner,L'Oreal Paris Color Protect Shampoo,28200,0,3,28200,360,FALSE,360
3258,Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,17600,10,6,15800,375,FALSE,375
3259,Paan Corner,Colgate Plax Peppermint Mouthwash,15000,20,5,12000,250,FALSE,250
3260,Paan Corner,Dove Daily Shine Conditioner,9000,10,1,8100,80,FALSE,80
3261,Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,11000,0,6,11000,200,FALSE,200
3262,Paan Corner,Old Spice Original After Shave Lotion,25000,0,1,25000,150,FALSE,150
3263,Paan Corner,Dove Hair Fall Rescue Shampoo,13700,10,4,12300,180,FALSE,180
3264,Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,FALSE,500
3265,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,39900,20,3,31900,300,FALSE,300
3266,Paan Corner,Comfy Baby Pants XL 12-17 kg,42900,15,1,36400,24,FALSE,24
3267,Paan Corner,Dettol Liquid Handwash With Free Liquid,9900,0,6,9900,200,FALSE,200
3268,Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,39900,20,6,31900,400,FALSE,400
3269,Paan Corner,Lakme Sun Expert,22500,0,6,22500,60,FALSE,60
3270,Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,17000,0,6,17000,180,FALSE,180
3271,Paan Corner,Godrej Nupur Henna,7500,0,5,7500,150,FALSE,120
3272,Paan Corner,Johnson's Baby Lotion,10000,0,4,10000,100,FALSE,100
3273,Paan Corner,Himalaya Anti Dandruff Shampoo,14000,10,1,12600,200,FALSE,200
3274,Paan Corner,Maybelline New York Colossal Kajal Super Black,30000,8,3,27500,0,FALSE,0
3275,Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,FALSE,7
3276,Paan Corner,Dove Daily Shine Shampoo,64500,5,3,61200,650,FALSE,650
3277,Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2900,0,5,2900,20,FALSE,20
3278,Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,14000,0,6,14000,160,FALSE,160
3279,Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,18200,15,6,15400,300,FALSE,300
3280,Paan Corner,Pond's Light Moisturiser,30900,10,6,27800,250,FALSE,250
3281,Paan Corner,Engage Mate For Man Deo Spray,19500,10,5,17400,150,FALSE,150
3282,Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,12000,0,5,12000,180,FALSE,180
3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,FALSE,7
3284,Paan Corner,Colgate Slim Soft Charcoal Toothbrush,15000,18,4,12300,232,FALSE,4
3285,Paan Corner,Fiama Scents Juniper & Geranium Body Wash,19900,6,5,18600,250,FALSE,250
3286,Paan Corner,Mamaearth Ubtan Body Lotion,39900,15,4,33900,400,FALSE,400
3287,Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,5500,0,6,5500,10,FALSE,10
3288,Paan Corner,Himalaya Anti-Hair Fall Shampoo,23000,18,1,18800,400,FALSE,400
3289,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,31000,15,6,26300,200,FALSE,200
3290,Paan Corner,Engage M2 Perfume Spray For Men,20000,10,6,18000,120,FALSE,120
3291,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,FALSE,250
3292,Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,34900,10,1,31400,100,FALSE,100
3293,Paan Corner,Himalaya Purifying Neem Face Wash Tube,27000,15,6,22900,300,FALSE,300
3294,Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,16500,0,4,16500,210,FALSE,210
3295,Paan Corner,Gillette Mach 3 Start,24900,0,6,24900,116,FALSE,2
3296,Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,18500,0,2,18500,100,FALSE,100
3297,Paan Corner,Johnson's Baby Cream,15000,0,6,15000,100,FALSE,100
3298,Paan Corner,Johnson's Baby Soap,10500,0,6,10500,150,FALSE,150
3299,Paan Corner,Himalaya Gentle Baby Shampoo,32000,17,6,26500,400,FALSE,400
3300,Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,55000,0,3,55000,88,FALSE,87
3301,Paan Corner,Engage Rush Deodorant For Men,19000,11,6,16900,150,FALSE,150
3302,Paan Corner,Clean & Clear Foaming Face Wash,14000,10,4,12600,100,FALSE,100
3303,Paan Corner,Dettol Lather Shaving Cream,7500,5,6,7100,78,FALSE,78
3304,Paan Corner,Gillette Classic Regular Pre Shave Foam,19900,0,4,19900,196,FALSE,196
3305,Paan Corner,Dove Daily Shine Conditioner,19000,0,6,19000,175,FALSE,180
3306,Paan Corner,Johnson's Baby Shampoo,18000,0,6,18000,200,FALSE,200
3307,Paan Corner,Park Avenue Beer Shampoo ,15500,9,4,14000,180,FALSE,180
